order_id,order_date,shipped_date,status,comments,order_amount,customer_id,store_id
O3843167,2022-10-30,2022-10-31,completed,,90.66,3448595,S224
O3846189,2022-12-19,2022-12-21,completed,,56.42,2454295,S54
O3846833,2022-11-29,2022-11-30,completed,,225.25,7147335,S327
O3849196,2022-11-28,2022-11-29,completed,,212.68,6947530,S311
O3850524,2022-04-01,2022-04-06,completed,,76.82,2877858,S1
O3851017,2022-12-09,2022-12-13,completed,,73.0,1093137,S411
O3852534,2022-12-20,2022-12-21,completed,,79.41,3688543,S182
O3852582,2022-08-25,2022-08-30,abandoned,,110.24,2307027,S273
O3859540,2022-11-21,2022-11-23,completed,,79.11,4679296,S145
O3859645,2022-12-26,2022-12-27,completed,Holiday Promotion,511.54,7873674,S240
O3862904,2022-12-15,2022-12-20,completed,,88.83,2604716,S323
O3865143,2022-09-10,2022-09-12,completed,,68.13,4649889,S64
O3866855,2022-04-15,2022-04-19,abandoned,,82.71,5078590,S475
O3867040,2022-02-27,2022-03-01,completed,,59.41,7133222,S119
O3869080,2022-11-04,2022-11-08,completed,,58.31,3445082,S416
O3870426,2022-02-13,2022-02-15,completed,,69.62,6420412,S319
O3870569,2022-02-28,2022-03-02,completed,,86.35,2611502,S7
O3870829,2022-08-18,2022-08-23,completed,,62.66,7769411,S337
O3871270,2022-01-07,2022-01-12,completed,,82.14,6080412,S88
O3871652,2022-04-25,2022-04-26,abandoned,,117.36,6581282,S28
O3872548,2022-11-07,2022-11-08,completed,,61.43,2624349,S455
O3874780,2022-01-16,2022-01-18,completed,,58.04,8864962,S284
O3874789,2022-05-03,2022-05-04,completed,,69.14,8560415,S213
O3876342,2022-03-29,2022-03-30,completed,,62.43,5540146,S174
O3877296,2022-11-20,2022-11-21,completed,,87.23,6581970,S195
O3882408,2022-06-21,2022-06-23,completed,,89.25,5062231,S168
O3884172,2022-06-22,2022-06-24,completed,,84.22,6821021,S212
O3886449,2022-10-10,2022-10-11,completed,Holiday Promotion,78.54,4548639,S227
O3886842,2022-04-02,2022-04-06,abandoned,,91.53,7753759,S199
O3886987,2022-07-21,2022-07-26,completed,,60.19,9704935,S420
O3887742,2022-09-20,2022-09-21,completed,,137.09,9570565,S152
O3888105,2022-11-08,2022-11-09,completed,,65.99,9309678,S438
O3889356,2022-10-24,2022-10-26,completed,,72.37,9309678,S301
O3891226,2022-01-20,2022-01-21,abandoned,,86.33,9877349,S137
O3891379,2022-08-31,2022-09-01,completed,,43.91,2238688,S35
O3892636,2022-02-18,2022-02-22,completed,,89.02,2445583,S98
O3893970,2022-11-20,2022-11-22,completed,,88.64,2515673,S137
O3894216,2022-06-15,2022-06-16,abandoned,,89.98,5127237,S118
O3898852,2022-09-25,2022-09-26,completed,,88.69,2823700,S80
O3900915,2022-12-20,2022-12-21,completed,,92.43,7278971,S358
O3901311,2022-06-25,2022-06-27,completed,,67.99,1866542,S98
O3903183,2022-08-28,2022-08-29,completed,,84.67,4692843,S55
O3909122,2022-08-25,2022-08-26,completed,,76.78,5945778,S135
O3909411,2022-10-10,2022-10-12,completed,Holiday Promotion,96.13,6775697,S191
O3910225,2022-02-28,2022-03-02,completed,,57.09,4270291,S69
O3910503,2022-03-09,2022-03-11,completed,,55.2,6757759,S195
O3911480,2022-08-11,2022-08-12,completed,,77.94,9433525,S116
O3913058,2022-03-28,2022-03-30,completed,,61.02,3240456,S94
O3913795,2022-12-27,2022-12-28,completed,,203.95,2857445,S126
O3913824,2022-06-09,2022-06-14,completed,,74.66,4914205,S271
O3915453,2022-07-09,2022-07-13,completed,,44.99,7202916,S87
O3917313,2022-07-05,2022-07-07,completed,,57.91,1542437,S179
O3917410,2022-01-05,2022-01-06,completed,,87.22,7891266,S70
O3917423,2022-09-17,2022-09-21,completed,,63.67,3717022,S241
O3917890,2022-02-06,2022-02-07,completed,,64.38,2238688,S373
O3920316,2022-07-26,2022-07-27,abandoned,,287.18,8939301,S50
O3920657,2022-06-22,2022-06-24,completed,,102.66,9282121,S239
O3921142,2022-05-30,2022-06-01,completed,Holiday Promotion,82.67,7205150,S74
O3922056,2022-06-10,2022-06-14,completed,,78.05,3718435,S23
O3925430,2022-09-12,2022-09-14,completed,,158.88,8702361,S165
O3926613,2022-08-02,2022-08-03,completed,,98.61,8034857,S19
O3927142,2022-03-18,2022-03-22,completed,,74.13,7627435,S191
O3928104,2022-10-26,2022-10-28,completed,,70.13,9282327,S412
O3929805,2022-07-24,2022-07-26,completed,,68.17,9428686,S396
O3933786,2022-03-23,2022-03-24,abandoned,,71.13,2968781,S32
O3934324,2022-11-21,2022-11-22,completed,,91.07,2304841,S444
O3935228,2022-03-28,2022-03-30,completed,,94.38,1844163,S178
O3936731,2022-10-20,2022-10-21,completed,,56.52,8400709,S423
O3937181,2022-09-22,2022-09-23,completed,,71.77,2304841,S38
O3937420,2022-05-06,2022-05-10,abandoned,,88.48,5649841,S277
O3939377,2022-01-17,2022-01-18,completed,Holiday Promotion,70.54,4930054,S21
O3939795,2022-07-26,2022-07-28,completed,,80.39,2618718,S93
O3945566,2022-05-05,2022-05-10,completed,,277.41,2268212,S356
O3945936,2022-04-24,2022-04-25,completed,,142.39,3653237,S102
O3949228,2022-04-22,2022-04-27,completed,,144.43,2230293,S142
O3951727,2022-09-26,2022-09-28,completed,,104.94,4656447,S473
O3952769,2022-06-14,2022-06-16,completed,,91.49,9892756,S309
O3953120,2022-01-02,2022-01-04,completed,,62.0,7753759,S239
O3959372,2022-07-15,2022-07-19,completed,,225.46,1958973,S303
O3960329,2022-11-23,2022-11-25,completed,,109.0,1699933,S116
O3960804,2022-04-16,2022-04-18,completed,,84.0,1844163,S306
O3961065,2022-04-21,2022-04-26,completed,,109.64,2429090,S32
O3963437,2022-06-20,2022-06-21,completed,Holiday Promotion,52.3,6892908,S450
O3963587,2022-07-19,2022-07-21,completed,,75.5,9933780,S438
O3963594,2022-04-01,2022-04-05,completed,,71.9,9932641,S480
O3964371,2022-09-09,2022-09-14,completed,,51.6,8961362,S383
O3965806,2022-11-15,2022-11-16,completed,,53.07,9309678,S69
O3965896,2022-12-26,2022-12-28,completed,Holiday Promotion,189.11,7088877,S264
O3967083,2022-07-26,2022-07-28,completed,,84.85,9198773,S482
O3971691,2022-08-22,2022-08-24,completed,,68.09,6883579,S443
O3973737,2022-09-28,2022-09-29,completed,,74.62,7245145,S300
O3974531,2022-04-30,2022-05-04,completed,,210.64,3185358,S140
O3974857,2022-04-13,2022-04-15,completed,,81.66,4142908,S356
O3977033,2022-04-08,2022-04-12,completed,,75.87,8498259,S257
O3977729,2022-12-26,2022-12-27,completed,Holiday Promotion,186.42,8560415,S68
O3977858,2022-02-26,2022-03-02,completed,,95.2,4700111,S184
O3978705,2022-06-06,2022-06-08,abandoned,,95.72,7533393,S367
O3981428,2022-10-23,2022-10-25,completed,,63.84,2274957,S300
O3981699,2022-07-12,2022-07-14,completed,,59.46,4840457,S87
O3982077,2022-05-18,2022-05-19,completed,,64.45,6299378,S28
O3982564,2022-08-06,2022-08-08,completed,,100.59,1651157,S107
O3983070,2022-11-23,2022-11-27,completed,,127.49,9092143,S168
O3985047,2022-12-26,2022-12-27,completed,Holiday Promotion,172.89,1361719,S333
O3985703,2022-02-03,2022-02-04,completed,,73.84,1883329,S62
O3990956,2022-09-27,2022-09-28,abandoned,,89.21,1847560,S450
O3992200,2022-05-30,2022-06-01,completed,Holiday Promotion,95.08,7375629,S430
O3996652,2022-12-19,2022-12-21,completed,,83.65,1327801,S452
O3996715,2022-08-31,2022-09-02,completed,,103.81,2556439,S90
O3998159,2022-10-05,2022-10-06,abandoned,,75.47,6717956,S421
O3998859,2022-12-13,2022-12-14,completed,,70.0,6577994,S417
O3999504,2022-03-17,2022-03-18,completed,,80.32,3294413,S187
O4003128,2022-10-30,2022-10-31,completed,,77.51,8702361,S61
O4009601,2022-02-27,2022-02-28,completed,,87.46,8820513,S307
O4010266,2022-09-17,2022-09-19,completed,,54.74,6256169,S500
O4012655,2022-11-29,2022-12-01,canceled,,202.49,1746980,S77
O4013546,2022-01-06,2022-01-11,abandoned,,162.1,2304841,S441
O4014688,2022-04-01,2022-04-05,completed,,56.74,3756577,S34
O4015203,2022-09-22,2022-09-27,completed,,35.96,3866256,S295
O4015240,2022-03-17,2022-03-18,completed,,79.51,4607784,S273
O4022364,2022-08-09,2022-08-11,abandoned,,75.87,4674001,S11
O4022559,2022-12-07,2022-12-09,completed,,77.12,8462695,S460
O4026458,2022-07-18,2022-07-19,completed,,82.65,7026356,S171
O4026757,2022-03-31,2022-04-01,completed,,90.89,2267541,S445
O4027618,2022-12-26,2022-12-28,completed,Holiday Promotion,173.76,4649889,S350
O4030274,2022-06-23,2022-06-24,completed,,69.56,6420412,S62
O4031401,2022-09-19,2022-09-21,completed,,71.41,3922209,S88
O4032376,2022-12-27,2022-12-28,completed,,178.2,9521618,S62
O4033034,2022-05-09,2022-05-11,completed,,69.54,3182375,S73
O4033855,2022-09-30,2022-10-04,completed,,66.22,1787308,S173
O4035577,2022-09-11,2022-09-13,completed,,72.38,6757759,S298
O4036083,2022-03-07,2022-03-08,completed,,95.09,4108169,S416
O4039727,2022-01-28,2022-02-02,abandoned,,66.25,7578757,S4
O4041373,2022-03-04,2022-03-09,completed,,72.95,1086708,S48
O4043582,2022-05-02,2022-05-04,abandoned,,78.85,7443791,S180
O4048108,2022-01-16,2022-01-20,completed,,76.83,4440229,S431
O4048227,2022-12-28,2022-12-30,completed,,205.83,9282121,S298
O4049646,2022-10-07,2022-10-11,abandoned,,73.27,2339702,S156
O4050991,2022-05-26,2022-05-31,completed,,58.89,2656228,S14
O4052904,2022-08-22,2022-08-24,completed,,53.61,7033472,S417
O4054440,2022-11-17,2022-11-18,abandoned,,79.04,2069469,S66
O4055839,2022-12-28,2022-12-30,completed,,226.53,2069469,S43
O4057093,2022-11-20,2022-11-22,completed,,54.48,5172795,S268
O4060465,2022-07-08,2022-07-12,completed,,81.15,4806421,S159
O4062221,2022-03-29,2022-03-31,completed,,82.06,8134045,S159
O4064074,2022-07-02,2022-07-07,completed,,87.19,5178590,S446
O4065331,2022-05-26,2022-05-31,canceled,,62.86,8822701,S212
O4066074,2022-12-20,2022-12-21,completed,,81.97,3236056,S382
O4067161,2022-07-20,2022-07-22,completed,,69.69,9489189,S476
O4068042,2022-06-13,2022-06-15,completed,,55.23,6436471,S275
O4070591,2022-04-04,2022-04-05,completed,,95.71,2556439,S471
O4072457,2022-12-08,2022-12-13,completed,,64.18,5127237,S306
O4072592,2022-02-12,2022-02-16,completed,,89.04,8683151,S131
O4073102,2022-09-09,2022-09-14,completed,,112.68,6798847,S221
O4073225,2022-04-14,2022-04-19,completed,,85.17,7050543,S373
O4073365,2022-04-11,2022-04-12,completed,,77.59,2014216,S51
O4073995,2022-05-02,2022-05-04,completed,,81.93,1192046,S22
O4075315,2022-04-20,2022-04-21,canceled,,43.32,9489189,S92
O4077854,2022-03-05,2022-03-09,completed,,71.11,3355970,S397
O4078462,2022-04-06,2022-04-07,completed,,122.39,3546748,S470
O4080916,2022-08-30,2022-09-01,completed,,55.98,9888278,S224
O4082156,2022-07-25,2022-07-27,canceled,,84.67,3508022,S440
O4082969,2022-10-13,2022-10-18,completed,,106.97,5999449,S211
O4082978,2022-03-18,2022-03-23,completed,,73.54,5743979,S224
O4086000,2022-03-19,2022-03-23,completed,,81.26,8395796,S14
O4086673,2022-11-21,2022-11-22,abandoned,,104.52,9691511,S65
O4088336,2022-10-24,2022-10-26,abandoned,,56.76,3272194,S246
O4091693,2022-02-15,2022-02-17,completed,,56.87,8259287,S152
O4091923,2022-12-02,2022-12-07,canceled,,226.9,4918322,S269
O4092201,2022-04-06,2022-04-08,completed,,86.49,7717433,S145
O4094266,2022-12-26,2022-12-27,abandoned,Holiday Promotion,198.66,4976028,S206
O4094503,2022-05-19,2022-05-20,completed,,64.41,2618718,S223
O4096170,2022-03-13,2022-03-15,completed,,102.43,9892756,S106
O4098682,2022-11-22,2022-11-27,completed,,81.29,1651157,S71
O4099836,2022-03-29,2022-03-30,abandoned,,85.25,5519167,S229
O4100826,2022-04-07,2022-04-12,completed,,60.53,1071787,S251
O4103533,2022-11-04,2022-11-09,completed,,65.85,1844163,S108
O4105170,2022-09-18,2022-09-19,completed,,93.14,3546748,S390
O4108254,2022-03-26,2022-03-30,completed,,65.73,4857875,S391
O4109012,2022-05-10,2022-05-11,completed,,45.66,6883579,S303
O4112231,2022-01-17,2022-01-18,completed,Holiday Promotion,79.85,2580050,S408
O4114718,2022-07-05,2022-07-06,completed,,74.69,4081656,S112
O4115478,2022-01-16,2022-01-20,completed,,72.34,8562834,S362
O4115760,2022-11-23,2022-11-25,completed,,122.2,2694499,S425
O4118325,2022-04-16,2022-04-18,completed,,88.2,3809926,S19
O4119721,2022-11-23,2022-11-27,completed,,141.53,7410024,S421
O4120567,2022-01-03,2022-01-04,completed,,75.19,5908891,S232
O4122992,2022-10-27,2022-10-28,abandoned,,46.82,3866256,S433
O4123937,2022-05-29,2022-06-02,completed,,62.15,9729810,S472
O4124600,2022-10-19,2022-10-20,completed,,76.25,1984725,S229
O4125899,2022-03-05,2022-03-07,completed,,82.17,2291315,S431
O4125903,2022-03-29,2022-03-31,completed,,75.06,1821011,S377
O4132630,2022-04-26,2022-04-28,completed,,146.62,1576898,S4
O4132871,2022-04-05,2022-04-06,completed,,50.88,8822701,S374
O4135396,2022-06-22,2022-06-24,completed,,105.26,7873674,S179
O4139535,2022-03-18,2022-03-23,completed,,56.89,4318440,S95
O4141267,2022-04-14,2022-04-15,abandoned,,81.89,1899035,S122
O4141467,2022-11-08,2022-11-10,completed,,80.2,7791902,S251
O4142114,2022-12-27,2022-12-29,completed,,199.76,4283669,S378
O4142465,2022-09-08,2022-09-09,completed,,59.14,1303494,S175
O4142643,2022-08-19,2022-08-23,completed,,63.96,2822976,S357
O4144209,2022-05-28,2022-06-01,completed,,51.46,7891266,S175
O4144446,2022-04-11,2022-04-12,completed,,69.58,1498466,S81
O4145250,2022-08-31,2022-09-02,completed,,64.4,4283669,S78
O4145354,2022-04-13,2022-04-15,abandoned,,104.47,1804499,S4
O4148884,2022-12-12,2022-12-14,completed,,73.22,3140639,S358
O4149697,2022-10-01,2022-10-05,completed,,88.37,4005087,S401
O4149838,2022-09-19,2022-09-20,completed,,80.14,3565313,S247
O4150238,2022-07-10,2022-07-12,completed,,58.42,8864962,S264
O4150289,2022-09-09,2022-09-14,completed,,63.98,4640089,S218
O4150879,2022-05-14,2022-05-16,abandoned,,39.06,5267771,S83
O4154541,2022-01-26,2022-01-28,completed,,82.13,8330747,S176
O4157220,2022-04-08,2022-04-12,completed,,68.41,3261076,S259
O4158827,2022-10-13,2022-10-18,completed,,71.93,5812340,S179
O4160169,2022-12-16,2022-12-20,completed,,61.81,1190078,S292
O4161906,2022-09-08,2022-09-13,completed,,70.3,2841645,S416
O4164534,2022-01-09,2022-01-10,completed,,85.85,3809926,S294
O4167053,2022-12-31,2023-01-05,completed,,167.8,7133222,S178
O4170247,2022-12-21,2022-12-22,completed,,100.47,8701111,S397
O4171150,2022-02-03,2022-02-08,completed,,82.07,8259287,S473
O4171800,2022-01-15,2022-01-19,completed,,69.71,6798847,S457
O4172203,2022-11-22,2022-11-27,completed,,122.55,3975698,S456
O4174430,2022-10-28,2022-11-01,completed,,69.99,1491936,S277
O4175193,2022-05-17,2022-05-19,completed,,54.54,6763835,S342
O4175718,2022-07-27,2022-07-28,completed,,61.23,2618718,S154
O4175887,2022-05-03,2022-05-05,completed,,63.86,5062231,S452
O4176972,2022-01-11,2022-01-12,completed,,67.32,8202216,S115
O4177376,2022-07-22,2022-07-27,completed,,83.43,9786338,S426
O4177749,2022-01-16,2022-01-20,completed,,46.5,4657224,S173
O4177882,2022-02-27,2022-03-01,completed,,88.79,6976951,S419
O4177920,2022-07-07,2022-07-08,completed,,57.97,7533393,S57
O4178974,2022-05-21,2022-05-23,completed,,95.49,6170880,S370
O4180767,2022-01-21,2022-01-26,completed,,86.1,2556439,S296
O4180847,2022-02-17,2022-02-18,completed,,89.98,2656228,S354
O4185356,2022-03-12,2022-03-14,completed,,84.05,9786338,S16
O4185874,2022-08-06,2022-08-10,completed,,76.4,1997753,S385
O4187849,2022-06-05,2022-06-07,completed,,70.21,2878035,S115
O4194623,2022-05-05,2022-05-06,completed,,77.35,2580050,S293
O4197113,2022-05-31,2022-06-02,completed,,68.36,2656228,S319
O4197518,2022-07-01,2022-07-06,completed,,122.96,8116213,S449
O4199275,2022-04-04,2022-04-06,completed,,82.92,2563837,S257
O4201902,2022-04-04,2022-04-05,completed,,71.56,5311847,S97
O4204071,2022-11-08,2022-11-09,completed,,48.93,7533393,S254
O4204804,2022-06-26,2022-06-27,completed,,84.78,6324780,S440
O4205490,2022-07-01,2022-07-06,completed,,74.38,5721570,S145
O4206926,2022-11-27,2022-11-28,completed,,159.76,1615757,S294
O4207082,2022-01-07,2022-01-12,completed,,311.67,7026356,S305
O4208391,2022-07-18,2022-07-19,completed,,78.85,3809926,S485
O4208584,2022-10-04,2022-10-05,completed,,80.89,1293930,S170
O4209051,2022-04-15,2022-04-19,abandoned,,64.65,7435861,S120
O4209634,2022-08-29,2022-08-30,completed,,115.18,1866542,S255
O4210860,2022-03-24,2022-03-25,completed,,85.69,4140281,S467
O4211131,2022-10-31,2022-11-01,completed,,76.43,6324780,S305
O4211400,2022-11-29,2022-12-01,completed,,168.08,5945778,S221
O4211420,2022-03-13,2022-03-15,completed,,72.17,2001200,S232
O4212579,2022-12-18,2022-12-19,completed,,91.92,9579665,S426
O4213083,2022-08-25,2022-08-30,completed,,50.69,2246009,S63
O4213595,2022-01-31,2022-02-02,completed,,72.64,7533393,S257
O4214466,2022-03-11,2022-03-15,completed,,61.22,6099442,S424
O4217942,2022-12-02,2022-12-07,completed,,221.76,4516459,S433
O4219871,2022-07-27,2022-07-29,completed,,85.61,4839325,S286
O4219999,2022-03-11,2022-03-15,completed,,91.28,4796779,S292
O4221421,2022-05-12,2022-05-17,completed,,80.48,2319903,S93
O4222102,2022-03-16,2022-03-18,abandoned,,99.18,9309678,S421
O4223063,2022-05-13,2022-05-18,completed,,53.3,6094567,S125
O4223841,2022-07-12,2022-07-13,completed,,81.22,9089660,S202
O4224439,2022-01-28,2022-02-01,completed,,80.64,6170880,S458
O4225396,2022-06-05,2022-06-07,completed,,79.02,9827217,S473
O4225786,2022-12-23,2022-12-28,completed,,105.33,3140639,S257
O4225837,2022-11-20,2022-11-22,completed,,171.14,7202916,S360
O4229165,2022-11-25,2022-11-29,completed,,153.75,3812439,S125
O4229283,2022-07-06,2022-07-07,completed,,80.81,9877349,S448
O4229814,2022-01-26,2022-01-28,completed,,92.8,2445583,S235
O4229939,2022-11-15,2022-11-16,completed,,96.13,8134045,S372
O4230142,2022-09-23,2022-09-27,completed,,85.93,9056182,S309
O4230936,2022-03-03,2022-03-04,completed,,96.75,3490782,S493
O4234220,2022-07-22,2022-07-27,completed,,105.94,6441700,S122
O4236729,2022-04-19,2022-04-20,completed,,81.7,4318440,S381
O4236946,2022-09-29,2022-10-04,completed,,71.03,4447437,S285
O4238866,2022-05-09,2022-05-11,completed,,69.35,6420412,S327
O4239245,2022-10-05,2022-10-06,completed,,89.84,6420412,S312
O4241084,2022-06-26,2022-06-28,completed,,51.25,9702551,S466
O4241217,2022-03-29,2022-03-31,completed,,76.14,9414374,S397
O4245699,2022-10-17,2022-10-19,completed,,59.72,4976028,S342
O4246589,2022-03-14,2022-03-16,completed,,77.94,5267385,S393
O4246890,2022-10-08,2022-10-13,completed,,66.63,2986077,S468
O4247918,2022-04-20,2022-04-21,completed,,73.3,9064738,S70
O4248043,2022-04-01,2022-04-06,completed,,76.14,7435861,S202
O4248540,2022-08-09,2022-08-11,completed,,47.55,2447201,S72
O4249418,2022-02-05,2022-02-09,completed,,73.02,6665696,S122
O4249864,2022-01-23,2022-01-25,completed,,105.39,4640089,S126
O4253562,2022-04-04,2022-04-06,completed,,97.88,2445583,S22
O4253885,2022-11-11,2022-11-15,completed,Holiday Promotion,58.22,6277907,S306
O4254995,2022-01-08,2022-01-10,completed,,69.77,7816785,S82
O4255029,2022-12-20,2022-12-22,canceled,,109.73,1651157,S162
O4256696,2022-08-16,2022-08-17,completed,,87.62,6798847,S500
O4257274,2022-06-14,2022-06-16,completed,,86.21,7701281,S221
O4258544,2022-08-29,2022-08-30,completed,,77.96,2656228,S214
O4263065,2022-07-22,2022-07-27,completed,,71.11,2167322,S346
O4263401,2022-04-18,2022-04-20,completed,,53.74,2296311,S440
O4265013,2022-08-08,2022-08-10,completed,,66.66,9065374,S238
O4266478,2022-11-19,2022-11-21,abandoned,,109.11,9089647,S317
O4267211,2022-09-23,2022-09-27,completed,,53.2,5909164,S468
O4268912,2022-01-08,2022-01-12,completed,,76.3,3684965,S60
O4269411,2022-10-28,2022-11-02,completed,,51.5,9944325,S146
O4269958,2022-04-08,2022-04-12,completed,,71.76,8981079,S318
O4272836,2022-12-22,2022-12-27,completed,,133.37,9522507,S176
O4273866,2022-03-15,2022-03-16,completed,,68.15,2445583,S50
O4274877,2022-03-29,2022-03-30,completed,,62.05,8283612,S185
O4275337,2022-10-12,2022-10-13,completed,,60.54,6636933,S365
O4276153,2022-09-04,2022-09-06,completed,,83.47,7845205,S496
O4276505,2022-08-10,2022-08-11,completed,,84.35,8702361,S391
O4276990,2022-02-12,2022-02-14,canceled,,50.63,8822701,S302
O4277133,2022-03-11,2022-03-15,completed,,67.21,9960338,S214
O4277793,2022-05-25,2022-05-27,completed,,85.17,8155753,S303
O4278205,2022-05-25,2022-05-26,completed,,59.32,3509330,S204
O4281496,2022-01-11,2022-01-13,completed,,106.2,8161751,S219
O4283644,2022-04-15,2022-04-19,completed,,206.67,9064738,S23
O4285829,2022-06-26,2022-06-27,completed,,55.25,4682261,S347
O4286895,2022-07-16,2022-07-18,completed,,153.56,4806421,S265
O4287971,2022-04-04,2022-04-05,completed,,74.26,8283612,S283
O4290406,2022-04-17,2022-04-18,completed,,108.84,9231491,S358
O4290963,2022-10-08,2022-10-13,completed,,101.56,4692843,S45
O4292959,2022-06-26,2022-06-27,completed,,104.25,8977200,S198
O4293017,2022-05-10,2022-05-11,completed,,50.77,7448023,S239
O4293878,2022-06-10,2022-06-14,completed,,100.53,3546748,S272
O4295074,2022-07-19,2022-07-21,completed,,91.11,4530182,S268
O4295680,2022-01-01,2022-01-05,completed,Holiday Promotion,78.16,4109216,S418
